-------------------------------------------------------------------------------- Column Units Label  Explanations --------------------------------------------------------------------------------    1 – SOURCE_ID Hi-GAL clump ID 2 Jy S70 Integrated flux in the 70 microns band (Jansky) 3 Jy S160 Integrated flux in the 160 microns band (Jansky) 4 Jy S250 Integrated flux in the 250 microns band (Jansky) 5 Jy S350 Integrated flux in the 350 microns band (Jansky) 6 Jy S500 Integrated flux in the 500 microns band (Jansky) 7 arcsec FW70_1 Full width at half maximum in major axis, 70 microns image. 8 arcsec FW70_2 Full width at half maximum in minor axis, 70 microns image. 9 arcsec FW160_1 Full width at half maximum in major axis, 160 microns image. 10 arcsec FW160_2 Full width at half maximum in minor axis, 160 microns image. 11 arcsec FW250_1 Full width at half maximum in major axis, 250 microns  image. 12 arcsec FW250_2 Full width at half maximum in minor axis, 250 microns image. 13 arcsec FW350_1 Full width at half maximum in major axis, 350 microns image. 14 arcsec FW350_2 Full width at half maximum in minor axis, 350 microns image. 15 arcsec FW500_1 Full width at half maximum in major axis, 500 microns image. 16 arcsec FW500_2 Full width at half maximum in minor axis, 500 microns image. 17 deg PA70 Position angle of ellipse defined in 70 microns image. 18 deg PA160 Position angle of ellipse defined in 160 microns image. 19 deg PA250 Position angle of ellipse defined in 250 microns image. 20 deg PA350 Position angle of ellipse defined in 350 microns image. 21 deg PA500 Position angle of ellipse defined in 500 microns image. --------------------------------------------------------------------------------
SOURCE_ID,S70,S160,S250,S350,S500,FW70_1,FW70_2,FW160_1,FW160_2,FW250_1,FW250_2,FW350_1,FW350_2,FW500_1,FW500_2,PA70,PA160,PA250,PA350,PA500
183211,0.0,0.0,4.802,0.0,0.0,0.0,0.0,0.0,0.0,39.7,29.6,0.0,0.0,0.0,0.0,0.0,0.0,71.8,0.0,0.0
183212,0.0,3.315,0.0,0.0,0.0,0.0,0.0,25.2,29.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-112.8,0.0,0.0,0.0
183213,0.0,0.0,0.421,0.0,0.0,0.0,0.0,0.0,0.0,27.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,-230.7,0.0,0.0
183214,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,29.1,25.0,0.0,0.0,0.0,0.0,0.0,0.0,62.4,0.0,0.0
183215,0.0,0.34,2.713,0.0,0.0,0.0,0.0,18.3,10.9,41.9,37.1,0.0,0.0,0.0,0.0,0.0,54.3,28.1,0.0,0.0
183216,0.403,0.0,0.0,0.0,0.0,8.2,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.1,0.0,0.0,0.0,0.0
183217,0.0,2.037,9.04,3.454,2.172,0.0,0.0,28.4,20.1,46.2,36.8,51.7,35.2,79.9,42.8,0.0,65.1,-34.2,-223.5,-38.1
183218,0.0,5.827,0.0,0.0,0.0,0.0,0.0,41.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.3,0.0,0.0,0.0
183219,0.0,0.0,0.692,0.0,0.0,0.0,0.0,0.0,0.0,23.5,26.9,0.0,0.0,0.0,0.0,0.0,0.0,-218.0,0.0,0.0
183220,0.449,0.0,0.0,0.0,0.0,16.2,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-274.5,0.0,0.0,0.0,0.0
183221,0.777,0.0,0.0,0.0,0.0,11.2,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.5,0.0,0.0,0.0,0.0
183222,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.7,25.0,0.0,0.0,0.0,0.0,0.0,58.4,0.0
183223,0.0,0.156,0.0,0.0,0.0,0.0,0.0,10.9,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0
183224,0.0,0.0,2.319,0.0,4.402,0.0,0.0,0.0,0.0,39.1,28.1,0.0,0.0,115.8,67.6,0.0,0.0,80.0,0.0,80.5
183225,0.0,0.0,0.966,0.0,0.0,0.0,0.0,0.0,0.0,20.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,38.3,0.0,0.0
183226,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,29.1,25.3,0.0,0.0,0.0,0.0,0.0,0.0,-248.9,0.0,0.0
183227,0.0,0.724,1.605,0.746,0.0,0.0,0.0,14.2,24.6,31.6,24.9,31.2,39.5,0.0,0.0,0.0,9.7,285.7,61.5,0.0
183228,0.0,0.336,0.0,0.0,0.0,0.0,0.0,14.6,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-76.0,0.0,0.0,0.0
183229,0.0,3.874,0.0,0.0,0.0,0.0,0.0,24.9,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.7,0.0,0.0,0.0
183230,0.0,3.217,4.95,2.688,1.996,0.0,0.0,23.4,33.9,33.6,28.3,38.4,36.1,66.4,48.8,0.0,-69.3,21.3,-125.1,107.2
183231,0.0,4.267,4.88,1.834,1.691,0.0,0.0,19.0,25.1,30.0,25.1,37.1,28.9,60.0,47.7,0.0,13.8,71.8,49.9,25.0
183232,0.0,0.0,3.647,1.983,3.105,0.0,0.0,0.0,0.0,45.2,28.0,36.4,51.2,79.1,84.2,0.0,0.0,-20.6,-253.4,-14.5
183233,0.0,0.0,2.091,0.0,0.0,0.0,0.0,0.0,0.0,29.5,38.6,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0
183234,0.0,11.812,249.563,75.417,1.792,0.0,0.0,19.1,28.8,56.5,48.0,69.0,42.1,41.6,33.9,0.0,-246.5,-146.0,29.8,-206.3
183235,0.0,0.0,2.091,0.0,0.0,0.0,0.0,0.0,0.0,49.5,36.2,0.0,0.0,0.0,0.0,0.0,0.0,-82.8,0.0,0.0
183236,1.849,5.209,13.852,0.0,0.0,10.9,20.3,18.2,24.7,43.8,29.1,0.0,0.0,0.0,0.0,-244.8,-249.4,-107.1,0.0,0.0
183237,0.0,0.0,3.952,4.704,3.476,0.0,0.0,0.0,0.0,42.7,33.6,59.9,52.3,63.8,79.8,0.0,0.0,-1.7,54.2,-196.3
183238,0.0,0.0,1.207,0.0,0.0,0.0,0.0,0.0,0.0,22.2,27.7,0.0,0.0,0.0,0.0,0.0,0.0,-99.2,0.0,0.0
183239,36.221,0.0,0.0,0.0,0.0,36.5,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.5,0.0,0.0,0.0,0.0
183240,0.409,0.0,0.0,0.0,0.0,8.2,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.4,0.0,0.0,0.0,0.0
183241,0.0,0.0,2.559,0.0,0.0,0.0,0.0,0.0,0.0,43.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,-210.9,0.0,0.0
183242,0.0,0.0,1.465,0.0,0.0,0.0,0.0,0.0,0.0,39.0,37.2,0.0,0.0,0.0,0.0,0.0,0.0,-305.6,0.0,0.0
183243,0.0,0.0,0.654,0.0,0.0,0.0,0.0,0.0,0.0,26.9,20.8,0.0,0.0,0.0,0.0,0.0,0.0,-29.7,0.0,0.0
183244,0.0,0.183,0.0,0.0,0.0,0.0,0.0,10.9,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.4,0.0,0.0,0.0
183245,0.0,0.0,1.378,13.916,0.0,0.0,0.0,0.0,0.0,30.3,17.0,97.6,50.7,0.0,0.0,0.0,0.0,-254.2,-235.8,0.0
183246,0.0,0.0,0.0,1.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,49.7,0.0,0.0,0.0,0.0,0.0,41.1,0.0
183247,0.0,0.0,2.505,0.0,0.0,0.0,0.0,0.0,0.0,28.1,46.0,0.0,0.0,0.0,0.0,0.0,0.0,-257.7,0.0,0.0
183248,0.0,0.0,2.752,2.636,0.0,0.0,0.0,0.0,0.0,47.0,28.6,32.0,62.4,0.0,0.0,0.0,0.0,-332.4,-34.0,0.0
183249,0.0,0.0,0.886,0.831,0.0,0.0,0.0,0.0,0.0,31.5,20.4,44.5,31.4,0.0,0.0,0.0,0.0,75.2,80.6,0.0
183250,0.0,0.0,2.049,0.0,0.0,0.0,0.0,0.0,0.0,40.3,22.0,0.0,0.0,0.0,0.0,0.0,0.0,-213.9,0.0,0.0
183251,0.0,1.155,3.269,1.859,0.731,0.0,0.0,18.7,20.5,23.7,34.3,45.6,31.3,47.6,33.0,0.0,-42.3,-9.5,-284.5,58.2
183252,0.0,0.0,0.662,0.0,0.0,0.0,0.0,0.0,0.0,31.4,23.4,0.0,0.0,0.0,0.0,0.0,0.0,-203.6,0.0,0.0
183253,0.0,0.715,4.863,0.0,0.0,0.0,0.0,15.2,26.5,50.5,37.8,0.0,0.0,0.0,0.0,0.0,202.5,133.2,0.0,0.0
183254,0.0,0.0,0.703,0.0,0.0,0.0,0.0,0.0,0.0,32.6,22.7,0.0,0.0,0.0,0.0,0.0,0.0,-37.3,0.0,0.0
183255,0.0,1.369,2.679,0.0,0.0,0.0,0.0,26.3,17.9,28.1,40.8,0.0,0.0,0.0,0.0,0.0,-8.2,64.8,0.0,0.0
183256,0.0,0.0,0.613,0.0,0.0,0.0,0.0,0.0,0.0,36.3,21.1,0.0,0.0,0.0,0.0,0.0,0.0,-235.6,0.0,0.0
183257,0.0,4.006,0.0,0.0,0.0,0.0,0.0,19.6,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0
183258,1.338,0.0,0.0,0.0,0.0,18.5,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,0.0,0.0,0.0,0.0
183259,0.0,0.0,4.415,0.0,0.992,0.0,0.0,0.0,0.0,43.1,44.4,0.0,0.0,49.2,62.3,0.0,0.0,88.9,0.0,23.9
183260,3.073,8.898,24.084,9.065,6.015,8.2,8.7,15.9,13.9,35.7,27.6,42.0,33.5,57.4,48.7,36.0,-60.8,152.8,-221.4,-216.4
183261,0.0,6.043,0.0,0.0,0.0,0.0,0.0,17.1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-220.2,0.0,0.0,0.0
183262,0.0,0.0,0.747,0.0,0.0,0.0,0.0,0.0,0.0,27.1,36.3,0.0,0.0,0.0,0.0,0.0,0.0,-235.0,0.0,0.0
183263,0.0,0.0,0.0,1.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,50.5,0.0,0.0,0.0,0.0,0.0,-171.4,0.0
183264,0.0,1.438,0.0,0.0,0.0,0.0,0.0,25.0,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2,0.0,0.0,0.0
183265,50.346,0.0,0.0,0.0,0.0,29.2,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.3,0.0,0.0,0.0,0.0
183266,0.0,0.479,3.466,3.856,6.286,0.0,0.0,16.0,10.9,23.7,35.1,52.4,34.6,103.7,62.6,0.0,165.1,38.0,119.6,-248.7
183267,0.0,1.515,0.0,0.0,0.0,0.0,0.0,25.0,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-282.0,0.0,0.0,0.0
183268,1.15,4.655,5.139,6.215,0.0,14.2,11.2,33.1,17.3,41.0,24.5,57.4,45.6,0.0,0.0,-291.8,17.6,-226.7,-197.3,0.0
183269,0.194,0.0,0.0,0.0,0.0,8.2,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-104.2,0.0,0.0,0.0,0.0
183270,1825.162,1465.444,1041.528,295.483,109.817,11.2,9.4,16.3,14.2,18.8,23.0,28.4,26.8,36.0,41.3,51.6,45.5,-123.2,100.4,-306.7
183271,6.132,7.755,0.0,0.0,0.0,11.6,16.0,14.3,27.8,0.0,0.0,0.0,0.0,0.0,0.0,-295.5,43.4,0.0,0.0,0.0
183272,0.0,0.872,0.0,0.0,0.0,0.0,0.0,21.8,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-171.7,0.0,0.0,0.0
183273,0.584,0.0,0.0,0.0,0.0,8.2,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.2,0.0,0.0,0.0,0.0
183274,24.362,26.248,22.826,8.366,3.763,9.8,11.4,17.3,15.8,21.6,24.8,27.5,33.9,48.6,33.9,-201.1,-265.3,36.4,204.1,-243.2
183275,0.0,0.0,1.007,0.0,0.0,0.0,0.0,0.0,0.0,36.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,-213.4,0.0,0.0
183276,1.822,21.425,0.0,0.0,0.0,10.0,9.4,21.4,37.9,0.0,0.0,0.0,0.0,0.0,0.0,46.0,-69.1,0.0,0.0,0.0
183277,0.0,1.165,2.33,1.29,0.0,0.0,0.0,15.9,19.0,39.1,20.8,45.3,25.4,0.0,0.0,0.0,-93.1,-32.9,-222.9,0.0
183278,0.0,0.97,0.0,0.0,0.0,0.0,0.0,30.3,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0,0.0,0.0
183279,0.0,1.365,1.21,0.757,0.0,0.0,0.0,25.1,23.0,28.0,23.4,40.5,32.4,0.0,0.0,0.0,-56.7,-210.1,-122.8,0.0
183280,3.443,6.975,3.978,1.308,0.0,22.5,14.2,16.2,28.5,18.8,41.2,23.8,45.8,0.0,0.0,-294.6,-28.8,-17.3,-24.4,0.0
183281,0.0,2.297,4.155,1.918,1.531,0.0,0.0,24.6,19.8,29.4,22.7,32.8,27.5,53.6,37.0,0.0,-42.1,146.3,-38.5,-25.0
183282,0.0,0.836,0.0,0.0,0.0,0.0,0.0,23.3,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,0.0,0.0,0.0
183283,0.0,0.0,2.008,3.517,0.0,0.0,0.0,0.0,0.0,31.3,24.0,91.4,36.4,0.0,0.0,0.0,0.0,226.0,38.6,0.0
183284,0.0,0.0,5.877,2.211,1.741,0.0,0.0,0.0,0.0,36.3,49.6,54.1,36.1,74.0,50.9,0.0,0.0,-12.3,71.9,68.7
183285,0.0,0.0,1.979,0.0,0.0,0.0,0.0,0.0,0.0,37.8,30.5,0.0,0.0,0.0,0.0,0.0,0.0,40.2,0.0,0.0
183286,0.0,2.738,3.581,1.261,0.0,0.0,0.0,33.5,21.5,25.0,48.3,27.8,52.4,0.0,0.0,0.0,-19.6,-308.5,-136.7,0.0
183287,0.0,0.984,0.0,0.0,0.0,0.0,0.0,18.4,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62.9,0.0,0.0,0.0
183288,0.0,0.966,0.0,0.0,0.0,0.0,0.0,21.7,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-97.3,0.0,0.0,0.0
183289,0.0,0.0,0.0,5.73,2.782,0.0,0.0,0.0,0.0,0.0,0.0,66.9,47.3,68.8,58.6,0.0,0.0,0.0,68.6,59.3
183290,0.0,0.0,0.0,0.862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.3,33.5,0.0,0.0,0.0,0.0,0.0,33.3,0.0
183291,0.0,0.536,2.271,0.0,0.0,0.0,0.0,17.9,15.0,38.2,32.1,0.0,0.0,0.0,0.0,0.0,37.5,-10.4,0.0,0.0
183292,0.355,0.0,0.0,0.0,0.0,8.2,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-246.1,0.0,0.0,0.0,0.0
183293,0.0,1.793,3.465,2.319,0.0,0.0,0.0,18.2,24.1,33.0,27.7,44.1,38.0,0.0,0.0,0.0,-229.9,-10.3,-26.0,0.0
183294,0.0,0.0,1.482,0.0,0.0,0.0,0.0,0.0,0.0,26.0,43.4,0.0,0.0,0.0,0.0,0.0,0.0,-163.2,0.0,0.0
183295,0.0,0.0,1.466,0.0,0.0,0.0,0.0,0.0,0.0,29.4,25.2,0.0,0.0,0.0,0.0,0.0,0.0,-237.8,0.0,0.0
183296,0.0,0.0,0.498,0.0,0.0,0.0,0.0,0.0,0.0,28.5,22.3,0.0,0.0,0.0,0.0,0.0,0.0,-220.3,0.0,0.0
183297,0.0,0.378,2.976,0.0,0.0,0.0,0.0,13.7,13.1,35.7,31.9,0.0,0.0,0.0,0.0,0.0,92.7,156.1,0.0,0.0
183298,0.0,0.0,0.0,0.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.4,29.6,0.0,0.0,0.0,0.0,0.0,-204.8,0.0
183299,0.0,0.0,2.069,1.588,2.466,0.0,0.0,0.0,0.0,24.8,33.8,44.2,33.7,77.7,62.2,0.0,0.0,-42.6,-294.7,-284.1
183300,0.0,2.753,1.028,0.0,0.0,0.0,0.0,25.4,20.3,25.4,19.4,0.0,0.0,0.0,0.0,0.0,-326.2,41.1,0.0,0.0
183301,2.065,31.037,0.0,0.0,0.0,16.0,8.2,38.3,28.9,0.0,0.0,0.0,0.0,0.0,0.0,18.3,-260.9,0.0,0.0,0.0
183302,0.0,0.665,0.0,0.0,0.0,0.0,0.0,21.5,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-206.5,0.0,0.0,0.0
183303,0.0,1.069,0.0,0.0,0.0,0.0,0.0,21.7,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-216.9,0.0,0.0,0.0
183304,2.251,6.138,10.895,6.556,9.305,10.6,8.2,15.2,11.2,22.1,19.7,26.1,32.1,56.7,48.5,13.0,17.7,5.8,-244.6,28.8
183305,0.0,0.0,1.257,1.144,0.0,0.0,0.0,0.0,0.0,30.2,25.9,47.2,39.5,0.0,0.0,0.0,0.0,11.7,1.2,0.0
183306,0.0,2.809,2.929,1.705,1.032,0.0,0.0,28.3,20.4,17.3,34.4,36.4,26.0,94.2,33.9,0.0,8.7,-290.8,342.8,-354.4
183307,0.333,0.0,0.0,0.0,0.0,8.2,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.7,0.0,0.0,0.0,0.0
183308,0.0,0.817,0.0,0.0,0.0,0.0,0.0,12.0,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0
183309,0.0,1.209,0.0,1.489,0.0,0.0,0.0,22.8,15.3,0.0,0.0,45.0,35.6,0.0,0.0,0.0,-105.0,0.0,-35.8,0.0
183310,3.593,5.923,6.212,1.237,0.0,18.4,8.2,12.0,18.6,22.8,26.7,30.4,23.8,0.0,0.0,22.9,-252.8,-41.5,254.2,0.0
183311,0.0,0.0,3.585,3.757,2.283,0.0,0.0,0.0,0.0,42.5,23.8,56.2,34.7,75.2,44.0,0.0,0.0,-269.3,83.1,88.2
183312,0.0,0.0,1.483,1.37,0.0,0.0,0.0,0.0,0.0,28.2,17.0,40.5,24.7,0.0,0.0,0.0,0.0,-253.7,124.0,0.0
183313,0.0,1.726,4.411,2.716,2.09,0.0,0.0,20.8,22.8,33.7,28.9,44.2,33.7,62.6,51.2,0.0,16.5,-94.6,-271.3,86.2
183314,8.769,10.667,0.0,0.0,0.0,16.0,20.2,15.4,27.5,0.0,0.0,0.0,0.0,0.0,0.0,-124.8,46.6,0.0,0.0,0.0
183315,0.0,0.0,0.479,0.0,0.0,0.0,0.0,0.0,0.0,23.8,25.5,0.0,0.0,0.0,0.0,0.0,0.0,-8.8,0.0,0.0
183316,0.0,7.365,6.86,0.0,0.0,0.0,0.0,22.1,31.2,44.3,23.1,0.0,0.0,0.0,0.0,0.0,27.9,129.2,0.0,0.0
183317,0.0,1.539,2.998,1.592,0.858,0.0,0.0,22.1,15.0,26.0,24.1,31.1,33.6,47.6,39.3,0.0,43.7,-204.7,42.3,-43.6
183318,0.274,0.0,0.0,0.0,0.0,9.2,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-167.2,0.0,0.0,0.0,0.0
183319,0.0,0.0,1.341,0.0,0.0,0.0,0.0,0.0,0.0,35.5,24.1,0.0,0.0,0.0,0.0,0.0,0.0,58.2,0.0,0.0
183320,0.0,0.0,0.766,0.704,0.0,0.0,0.0,0.0,0.0,30.8,22.5,34.9,43.7,0.0,0.0,0.0,0.0,-229.9,82.9,0.0
183321,0.0,0.835,1.199,0.0,0.0,0.0,0.0,15.5,22.7,29.6,22.8,0.0,0.0,0.0,0.0,0.0,-226.2,46.7,0.0,0.0
183322,0.0,0.0,0.504,0.0,0.0,0.0,0.0,0.0,0.0,32.3,21.1,0.0,0.0,0.0,0.0,0.0,0.0,-197.4,0.0,0.0
183323,0.499,0.0,0.0,0.0,0.0,11.6,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.2,0.0,0.0,0.0,0.0
183324,1.934,0.0,0.0,0.0,0.0,12.3,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2,0.0,0.0,0.0,0.0
183325,0.0,0.0,3.221,0.0,0.0,0.0,0.0,0.0,0.0,33.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,23.2,0.0,0.0
183326,0.0,0.0,0.729,0.498,0.0,0.0,0.0,0.0,0.0,22.7,26.4,41.5,32.6,0.0,0.0,0.0,0.0,58.8,175.6,0.0
183327,0.0,1.168,0.0,0.0,0.0,0.0,0.0,41.4,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.1,0.0,0.0,0.0
183328,0.0,0.0,1.43,0.551,0.0,0.0,0.0,0.0,0.0,33.2,25.0,28.9,34.3,0.0,0.0,0.0,0.0,28.1,3.1,0.0
183329,0.0,0.0,2.352,0.0,0.0,0.0,0.0,0.0,0.0,40.7,27.4,0.0,0.0,0.0,0.0,0.0,0.0,-25.7,0.0,0.0
183330,16.388,22.836,34.423,39.701,5.693,8.2,8.8,13.8,11.7,25.8,20.2,49.9,30.5,42.3,33.9,-15.8,-115.6,-281.2,-279.9,-74.6
183331,0.0,0.0,1.245,0.549,0.0,0.0,0.0,0.0,0.0,36.8,20.3,25.3,38.2,0.0,0.0,0.0,0.0,-65.9,14.8,0.0
183332,0.0,1.868,3.235,0.0,0.0,0.0,0.0,18.8,28.8,35.5,28.9,0.0,0.0,0.0,0.0,0.0,-17.2,-296.5,0.0,0.0
183333,0.414,0.0,0.0,0.0,0.0,8.2,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.8,0.0,0.0,0.0,0.0
183334,0.0,0.0,0.0,0.0,2.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,69.9,0.0,0.0,0.0,0.0,49.0
183335,0.0,0.0,0.0,1.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,51.6,0.0,0.0,0.0,0.0,0.0,72.7,0.0
183336,0.0,0.622,0.0,0.0,0.0,0.0,0.0,16.9,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0
183337,0.0,0.0,5.477,0.0,0.0,0.0,0.0,0.0,0.0,45.1,50.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
183338,5.478,4.103,0.0,0.0,0.0,19.2,16.3,27.6,13.1,0.0,0.0,0.0,0.0,0.0,0.0,-192.2,49.9,0.0,0.0,0.0
183339,0.366,0.0,0.0,0.0,0.0,8.2,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-250.0,0.0,0.0,0.0,0.0
183340,0.0,1.354,0.0,0.0,0.0,0.0,0.0,15.2,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.1,0.0,0.0,0.0
183341,12.205,0.0,0.0,0.0,0.0,29.9,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72.8,0.0,0.0,0.0,0.0
183342,0.0,0.0,3.83,1.628,0.0,0.0,0.0,0.0,0.0,33.2,20.5,31.3,23.8,0.0,0.0,0.0,0.0,67.6,53.3,0.0
183343,0.0,0.0,0.938,0.0,0.0,0.0,0.0,0.0,0.0,24.8,17.0,0.0,0.0,0.0,0.0,0.0,0.0,286.4,0.0,0.0
183344,0.0,0.929,2.029,0.781,0.0,0.0,0.0,21.3,12.6,32.4,20.4,23.8,43.0,0.0,0.0,0.0,-16.3,-25.4,-290.6,0.0
183345,27.173,22.723,28.908,9.236,3.666,15.3,24.2,26.5,16.0,44.0,22.4,48.6,26.2,53.5,32.9,-146.3,-57.5,-238.1,-244.0,73.8
183346,2.769,19.538,20.061,5.856,2.579,10.3,24.1,29.5,20.6,45.2,26.4,29.5,46.0,35.9,55.4,-128.4,-55.3,-56.8,30.0,23.0
183347,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,26.2,35.6,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,0.0
183348,0.494,0.0,0.0,0.0,0.0,8.2,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.6,0.0,0.0,0.0,0.0
183349,0.0,0.0,1.413,0.0,0.0,0.0,0.0,0.0,0.0,31.8,28.7,0.0,0.0,0.0,0.0,0.0,0.0,66.6,0.0,0.0
183350,0.0,0.0,1.626,0.0,0.0,0.0,0.0,0.0,0.0,33.4,24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,0.0,0.0
183351,2.378,6.164,10.572,7.638,3.998,13.3,10.2,16.5,24.2,35.6,26.7,45.6,36.1,59.2,48.5,48.1,-29.5,61.9,71.6,89.8
183352,5.907,3.517,0.0,0.0,0.0,15.1,10.0,10.9,15.4,0.0,0.0,0.0,0.0,0.0,0.0,51.4,-20.1,0.0,0.0,0.0
183353,0.0,1.509,0.0,3.051,0.0,0.0,0.0,19.3,21.0,0.0,0.0,84.0,28.6,0.0,0.0,0.0,40.4,0.0,78.3,0.0
183354,0.0,1.596,2.119,0.0,0.0,0.0,0.0,12.4,19.4,18.7,38.5,0.0,0.0,0.0,0.0,0.0,-45.3,-14.8,0.0,0.0
183355,0.0,0.0,4.874,0.0,0.0,0.0,0.0,0.0,0.0,63.3,17.8,0.0,0.0,0.0,0.0,0.0,0.0,74.2,0.0,0.0
183356,0.0,0.0,1.811,0.0,0.0,0.0,0.0,0.0,0.0,28.1,35.4,0.0,0.0,0.0,0.0,0.0,0.0,-1.6,0.0,0.0
183357,0.594,0.0,0.0,0.0,0.0,8.7,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.3,0.0,0.0,0.0,0.0
183358,0.0,0.0,14.364,0.0,0.0,0.0,0.0,0.0,0.0,78.1,43.1,0.0,0.0,0.0,0.0,0.0,0.0,-194.5,0.0,0.0
183359,0.0,4.553,4.801,0.0,0.0,0.0,0.0,30.8,18.4,24.3,45.3,0.0,0.0,0.0,0.0,0.0,80.7,4.0,0.0,0.0
183360,0.0,0.0,3.335,2.802,5.437,0.0,0.0,0.0,0.0,42.4,18.4,37.8,23.7,60.1,74.6,0.0,0.0,-52.2,66.9,31.1
183361,0.0,0.0,4.845,0.0,0.0,0.0,0.0,0.0,0.0,39.6,22.7,0.0,0.0,0.0,0.0,0.0,0.0,-79.8,0.0,0.0
183362,0.0,0.0,2.268,0.0,0.0,0.0,0.0,0.0,0.0,38.5,27.2,0.0,0.0,0.0,0.0,0.0,0.0,-255.0,0.0,0.0
183363,0.0,2.194,3.078,2.535,4.544,0.0,0.0,29.3,15.4,41.1,23.0,37.2,24.1,99.2,45.4,0.0,60.2,32.3,-4.7,123.4
183364,1.607,5.348,0.0,0.0,0.0,13.7,14.2,36.3,14.6,0.0,0.0,0.0,0.0,0.0,0.0,-192.4,18.7,0.0,0.0,0.0
183365,0.0,0.0,1.053,1.248,0.0,0.0,0.0,0.0,0.0,23.6,27.1,47.8,40.6,0.0,0.0,0.0,0.0,20.5,24.3,0.0
183366,0.0,0.0,4.279,6.571,0.0,0.0,0.0,0.0,0.0,40.3,23.1,45.2,51.5,0.0,0.0,0.0,0.0,107.7,-213.2,0.0
183367,0.255,0.0,0.0,0.0,0.0,8.2,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-226.1,0.0,0.0,0.0,0.0
